"NetworkInterfaceId","SubnetId","Description","Status","PrivateIpAddress","Groups"
"eni-0486854e343fc80a1","subnet-083f6c98c34a37d5b","ELB app/bos-dev-crm-b/c5a9a6f529baff22","in-use","10.63.22.110","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-00d5564697cb8c0f6","subnet-083f6c98c34a37d5b","ES bos-dev-es","available","10.63.48.199","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0f2b505474c06d1aa","subnet-083f6c98c34a37d5b",,"in-use","10.63.45.183","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-022fe3b9356b8c889","subnet-083f6c98c34a37d5b","Primary network interface","in-use","10.63.52.70","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-02c68d037be3a529a","subnet-083f6c98c34a37d5b","Network Interface for Transit Gateway Attachment tgw-attach-0c57efa44b2558d99","in-use","10.63.3.168","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-04c9dd307988681cb","subnet-083f6c98c34a37d5b",,"in-use","10.63.22.196","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0a6b387d81c07ccb3","subnet-0220d1aa1ad50f805","ELB net/paloalto-nlb/131d55c8be2741a6","in-use","10.63.226.56","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0d5f8bc487d094884","subnet-083f6c98c34a37d5b",,"in-use","10.63.10.57","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0eae23313ff89a6d2","subnet-083f6c98c34a37d5b",,"in-use","10.63.52.206","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-09c648917aced2c2c","subnet-083f6c98c34a37d5b",,"in-use","10.63.59.49","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-084d804636ee6fefe","subnet-083f6c98c34a37d5b","ELB app/bos-dev-cryt-b/7766d095ef2de6c1","in-use","10.63.22.234","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-08944680a39cf1877","subnet-083f6c98c34a37d5b","ELB app/webALB/bfb3eded3730029e","in-use","10.63.5.55","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-06f4feb52ac1c0906","subnet-083f6c98c34a37d5b",,"in-use","10.63.50.119","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0a0834562eb724f9e","subnet-05fde00e32e757810",,"in-use","10.63.192.51","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0911426e280e7a55a","subnet-083f6c98c34a37d5b","ELB app/bos-dev-pcb-b/91b68292379c3902","in-use","10.63.18.236","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0c9aed268b23e34b2","subnet-083f6c98c34a37d5b","ES baas-dev","available","10.63.11.66","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0b15a7d3c032917ed","subnet-083f6c98c34a37d5b","AWS Lambda VPC ENI-bos-dev-elasticsearch-pipeline-lambda-9a5bd3d8-300f-4a8b-8e2e-04b44bee12a9","in-use","10.63.1.191","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0f8feb294b4217db3","subnet-083f6c98c34a37d5b","AWS Lambda VPC ENI-bos-dev-cloudwatch-to-slack-65950ec6-ed97-4852-ad4c-60ca1d22eee8","in-use","10.63.13.79","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0a13b610bbe933f18","subnet-098f785e641d78e95","ELB net/bos-qa-cnrmq-b/54cd2c141843851c","in-use","10.65.156.12","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-004e5a6174e38c36c","subnet-098f785e641d78e95",,"in-use","10.65.140.202","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-06190cd30f4405c9e","subnet-098f785e641d78e95","AWS Lambda VPC ENI-bos-qa-elasticsearch-pipeline-lambda-45136383-0c8e-4d8e-8623-a3045a273bab","in-use","10.65.167.247","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-067c6bd02efbab043","subnet-098f785e641d78e95","ELB net/bos-qa-cnrmq/9458ce1c1c1830e2","in-use","10.65.182.223","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-09ec07225597e1a2f","subnet-098f785e641d78e95","Primary network interface","in-use","10.65.135.165","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0957a1f21aa92ff85","subnet-098f785e641d78e95","Network Interface for Transit Gateway Attachment tgw-attach-0d31b86a7909336b3","in-use","10.65.141.227","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0839b1555accfdca9","subnet-098f785e641d78e95","ELB app/bos-qa-cryt-b/78d3dccc2eb0bafb","in-use","10.65.145.214","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0865d12d7a27c2254","subnet-098f785e641d78e95","ELB app/bos-qa-crm-b/3a38d2a3f9e37137","in-use","10.65.186.109","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-029aa3f11f39dbc95","subnet-0c9488009ce02b298",,"in-use","10.65.215.207","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-06cbadadeff5269d1","subnet-0c9488009ce02b298",,"in-use","10.65.214.97","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0f69c89fcf606cc09","subnet-098f785e641d78e95",,"in-use","10.65.188.92","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-059c0c7eda0d13f1a","subnet-098f785e641d78e95","ELB net/bos-qa-mq-shared/4c39e23f5230e1ca","in-use","10.65.178.5","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0bd272c023b06a308","subnet-098f785e641d78e95",,"in-use","10.65.182.8","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-08f1323659a68d3ed","subnet-098f785e641d78e95","ELB app/bos-qa-com-b/998db22d8c00fa3a","in-use","10.65.175.110","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-03570c949fa3005a2","subnet-098f785e641d78e95","ELB app/bos-qa-crm-g/31677822a5f78a61","in-use","10.65.141.138","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-077815e52ae2b40d5","subnet-0c9488009ce02b298",,"in-use","10.65.214.182","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-011ace9ea556f3b2c","subnet-098f785e641d78e95","ELB app/bos-qa-pcb-b/711f3152c68ad35a","in-use","10.65.136.89","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-035f70aaa060d5253","subnet-0c9488009ce02b298",,"available","10.65.208.61","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-03cc3db4d554b1c96","subnet-098f785e641d78e95","AWS Lambda VPC ENI-bos-qa-octopusderegister-d6a813fd-7572-4c4c-aad1-f08bf4272480","in-use","10.65.167.95","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-08a77523778884b4e","subnet-098f785e641d78e95","ELB app/bos-qa-ucor-b/a273c233d19ff5db","in-use","10.65.145.212","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0dfa6a534095207dc","subnet-098f785e641d78e95","ELB net/bos-qa-mq/13f8057c389d4772","in-use","10.65.131.55","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-00f66c46a3dc655f7","subnet-098f785e641d78e95",,"in-use","10.65.160.61","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-09a06c791f9fb39c0","subnet-098f785e641d78e95","AWS Lambda VPC ENI-bos-qa-cloudwatch-to-slack-f953fd32-49fa-4cac-b5e0-1105a00ec5bc","in-use","10.65.154.68","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0cec28302777016ca","subnet-098f785e641d78e95","ELB app/bos-qa-prt-b/0abaa67b4840908f","in-use","10.65.131.160","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-05168d5fe43061130","subnet-0c9488009ce02b298",,"available","10.65.208.71","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0b52f96a8e0e198c2","subnet-098f785e641d78e95",,"in-use","10.65.182.116","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0aedfa2d899f28c69","subnet-098f785e641d78e95",,"in-use","10.65.169.90","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-041eef907dadb31ab","subnet-098f785e641d78e95",,"in-use","10.65.141.19","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0a4edf0c98b503a93","subnet-098f785e641d78e95",,"in-use","10.65.170.133","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-00712eeca8cb8f866","subnet-098f785e641d78e95",,"in-use","10.65.139.151","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-04f0ca9ecb4d43585","subnet-098f785e641d78e95",,"in-use","10.65.152.101","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-087d864f26fa98dd3","subnet-0c9488009ce02b298",,"in-use","10.65.215.5","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-00b86a9c48c314994","subnet-076532d5d565da132","Primary network interface","in-use","10.65.1.162","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0369381650e6f4b03","subnet-02ccff9e3c87c9da2",,"in-use","10.65.192.61","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-02f91abaf4870acab","subnet-076532d5d565da132",,"in-use","10.65.2.25","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-057803b0ab10887e1","subnet-076532d5d565da132","AWS Lambda VPC ENI-bos-qa-octopusderegister-e2cbddc8-1fbd-45b2-9311-95bef6494ea8","in-use","10.65.19.61","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0526bb06f9c8e52d8","subnet-02ccff9e3c87c9da2",,"in-use","10.65.196.179","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-004b1b3448176a162","subnet-02ccff9e3c87c9da2",,"in-use","10.65.195.82","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-064362a5db3cde040","subnet-076532d5d565da132","ES bos-qa-es-2","available","10.65.10.83","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-08f4961355f8ce175","subnet-076532d5d565da132","AWS Lambda VPC ENI-bos-qa-elasticsearch-pipeline-lambda-9744f990-88fb-4392-abb3-6da38b7adc92","in-use","10.65.56.110","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0c24997dce8253640","subnet-076532d5d565da132","ELB app/bos-qa-fcm-b/6ecd72727e21f4a1","in-use","10.65.57.191","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0dc306a68edf88d6d","subnet-02ccff9e3c87c9da2",,"in-use","10.65.193.24","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-024d4c26b2063c17c","subnet-02ccff9e3c87c9da2",,"in-use","10.65.199.193","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-048c264ec19826369","subnet-076532d5d565da132","Network Interface for Transit Gateway Attachment tgw-attach-0d31b86a7909336b3","in-use","10.65.48.237","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0c5996d39ddf41101","subnet-076532d5d565da132",,"in-use","10.65.62.154","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-00ba57c58618a496d","subnet-076532d5d565da132","AWS Lambda VPC ENI-bos-qa-cloudwatch-to-slack-09ec2287-74ac-4a08-b527-7d8f842aa6b3","in-use","10.65.38.126","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0aeb9e95fee9a9607","subnet-076532d5d565da132","ES bos-qa-es-2","available","10.65.8.124","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-073eb4b932ee92347","subnet-076532d5d565da132","ES bos-qa-es","available","10.65.0.88","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0fb3724b33537d6ea","subnet-076532d5d565da132",,"in-use","10.65.6.24","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0ce29447251b20751","subnet-076532d5d565da132","ES bos-qa-es-2","in-use","10.65.41.139","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-00e3372bbc8d0680c","subnet-076532d5d565da132","ELB app/bos-qa-pcb-b/711f3152c68ad35a","in-use","10.65.9.255","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0ed11d3266ec87d00","subnet-076532d5d565da132","ELB net/bos-qa-mq-shared/4c39e23f5230e1ca","in-use","10.65.51.206","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-008d0617999ed7ea8","subnet-076532d5d565da132",,"in-use","10.65.61.194","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0b322db19dfa6dc49","subnet-076532d5d565da132",,"in-use","10.65.2.163","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0a4bbc25e2785529c","subnet-076532d5d565da132","ELB net/bos-qa-mq/13f8057c389d4772","in-use","10.65.62.95","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-00cca198df0ff268b","subnet-02ccff9e3c87c9da2",,"in-use","10.65.199.215","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0131c8e0af42a9de6","subnet-076532d5d565da132",,"in-use","10.65.20.108","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-041dd61661d180359","subnet-076532d5d565da132","ELB app/bos-qa-crm-b/3a38d2a3f9e37137","in-use","10.65.42.87","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0962452b130207574","subnet-076532d5d565da132","ELB app/bos-qa-core-b/700ccc17a987b712","in-use","10.65.31.23","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-00ee229969d6342c0","subnet-02ccff9e3c87c9da2",,"in-use","10.65.192.51","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-02b654aeeb9acb2f3","subnet-076532d5d565da132","ELB app/bos-qa-tk-b/d3a820499bc2c705","in-use","10.65.7.214","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0bb2c0a9958712844","subnet-076532d5d565da132","ES bos-qa-es","available","10.65.14.54","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-07d14db16d221b998","subnet-076532d5d565da132","ES bos-qa-es","in-use","10.65.56.254","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-07e9a18980132ad72","subnet-076532d5d565da132","ElastiCache bos-ec-qa-b-001","in-use","10.65.34.21","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-013a4bcb3876d62db","subnet-076532d5d565da132","ELB net/bos-qa-cnrmq/9458ce1c1c1830e2","in-use","10.65.7.169","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-08d05a3dfad55a94c","subnet-076532d5d565da132",,"in-use","10.65.59.238","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0508c1b9a0ffd8b7f","subnet-076532d5d565da132",,"in-use","10.65.12.44","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-092a0ebd759f564cc","subnet-076532d5d565da132","ELB net/bos-qa-cnrmq-b/54cd2c141843851c","in-use","10.65.51.14","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-056cf5d9ef56e2565","subnet-0973c00cd654f3811",,"in-use","10.65.80.75","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0d313ab01f0b8d069","subnet-0973c00cd654f3811","ELB app/bos-qa-cryt-b/78d3dccc2eb0bafb","in-use","10.65.96.237","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0430dfe590e172691","subnet-0973c00cd654f3811","AWS Lambda VPC ENI-bos-qa-cloudwatch-to-slack-e83742d1-a170-4759-a558-67555b5272fe","in-use","10.65.112.44","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0fc4e3c69bac25507","subnet-0f8426f913f82a1d6",,"in-use","10.65.202.158","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0b8643a7bc23e27a3","subnet-0973c00cd654f3811","ELB app/bos-qa-prt-b/0abaa67b4840908f","in-use","10.65.127.223","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-01dc12df6b86e63af","subnet-0973c00cd654f3811","ELB app/bos-qa-core-b/700ccc17a987b712","in-use","10.65.111.45","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-04689de4019b97e1e","subnet-0973c00cd654f3811",,"in-use","10.65.126.223","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-02ee95d7b12d8bd83","subnet-0973c00cd654f3811","ELB app/bos-qa-com-g/f2fd4c74c487d65a","in-use","10.65.74.135","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-09d00815aecebf7d8","subnet-0f8426f913f82a1d6","Primary network interface","in-use","10.65.206.230","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-01b474002779ae050","subnet-0973c00cd654f3811","ELB net/bos-qa-cnrmq/9458ce1c1c1830e2","in-use","10.65.92.187","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0e466921277956014","subnet-0973c00cd654f3811",,"in-use","10.65.106.174","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-095359d2d4d5d408f","subnet-0973c00cd654f3811",,"in-use","10.65.87.198","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-04e2b83c68700c5e4","subnet-0f8426f913f82a1d6",,"in-use","10.65.200.71","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0e32e21ce483b51f7","subnet-0973c00cd654f3811","ES bos-qa-es","available","10.65.111.60","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-034c1e094daa39ab0","subnet-0973c00cd654f3811",,"in-use","10.65.100.56","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-02cd74316eb1f6175","subnet-0f8426f913f82a1d6",,"in-use","10.65.204.99","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0ec5877f39314b7cb","subnet-0973c00cd654f3811","ELB net/bos-qa-mq/13f8057c389d4772","in-use","10.65.73.66","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0a6ef5251d346e300","subnet-0973c00cd654f3811","ELB app/bos-qa-com-b/998db22d8c00fa3a","in-use","10.65.66.162","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0415cd29b94bf221c","subnet-0f8426f913f82a1d6",,"available","10.65.200.51","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0f3f5541fe8b4e315","subnet-0973c00cd654f3811","ES bos-qa-es","in-use","10.65.110.241","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-08ed909214b46909f","subnet-0973c00cd654f3811","ELB net/bos-qa-mq-shared/4c39e23f5230e1ca","in-use","10.65.106.232","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0827dbcfdbe7df8a2","subnet-0973c00cd654f3811",,"in-use","10.65.80.104","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0283c267cfc8a29dd","subnet-0973c00cd654f3811","ELB net/bos-qa-cnrmq-b/54cd2c141843851c","in-use","10.65.84.255","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0db9141c97c2ef5d1","subnet-0f8426f913f82a1d6",,"in-use","10.65.207.48","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-05bd7c94e8d1f29af","subnet-0f8426f913f82a1d6",,"in-use","10.65.204.42","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-025f186e5b353feab","subnet-0973c00cd654f3811",,"in-use","10.65.103.246","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0f2d25d60380941d6","subnet-0973c00cd654f3811",,"in-use","10.65.77.12","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0f5c1efc573b1b1c7","subnet-0973c00cd654f3811",,"in-use","10.65.68.243","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0677ae6bdc1a1c12f","subnet-0973c00cd654f3811","ES bos-qa-es-2","in-use","10.65.71.228","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-09e4c56a441ac88da","subnet-0973c00cd654f3811",,"in-use","10.65.84.224","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0bcdc381e7c5dd280","subnet-0973c00cd654f3811",,"in-use","10.65.68.139","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0c1cb24bb5a82f945","subnet-0973c00cd654f3811","ELB app/bos-qa-tk-b/d3a820499bc2c705","in-use","10.65.93.76","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-066f195b9ddef80f8","subnet-0f8426f913f82a1d6",,"in-use","10.65.205.88","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-010d8761161f881f7","subnet-0973c00cd654f3811",,"in-use","10.65.112.33","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-0e17c1758e269f039","subnet-0973c00cd654f3811","ELB app/bos-qa-fcm-b/6ecd72727e21f4a1","in-use","10.65.73.91","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
"eni-06f6fb198c0bb5538","subnet-0973c00cd654f3811",,"in-use","10.65.79.9","System.Collections.Generic.List`1[Amazon.EC2.Model.GroupIdentifier]"
